timestamp,switch_id,src_ip,dst_ip,src_ip_int,dst_ip_int,protocol,packet_count,byte_count,duration_sec,duration_nsec,packet_rate,byte_rate,label
1776187267,1,10.0.0.4,10.0.0.5,167772164,167772165,0,1,98,23,845000000,0.041937513105473,0,0
1776187267,1,10.0.0.4,10.0.0.6,167772164,167772166,0,1,98,23,834000000,0.041956868339347,0,0
1776187267,1,10.0.0.5,10.0.0.6,167772165,167772166,0,1,98,23,800000000,0.042016806722689,0,0
1776187272,1,10.0.0.1,10.0.0.2,167772161,167772162,0,1,98,29,42000000,0.034432890296812,0,0
1776187272,1,10.0.0.1,10.0.0.3,167772161,167772163,0,1,98,29,27000000,0.034450683846074,0,0
1776187272,1,10.0.0.1,10.0.0.4,167772161,167772164,0,1,98,29,11000000,0.034469683912999,0,0
1776187272,1,10.0.0.1,10.0.0.5,167772161,167772165,0,1,98,28,998000000,0.034485136905994,0,0
1776187272,1,10.0.0.1,10.0.0.6,167772161,167772166,0,2,196,28,986000000,0.068998827019941,0,0
1776187272,1,10.0.0.2,10.0.0.3,167772162,167772163,0,1,98,28,967000000,0.034522042324024,0,0
1776187272,1,10.0.0.2,10.0.0.4,167772162,167772164,0,1,98,28,954000000,0.034537542308489,0,0
1776187272,1,10.0.0.2,10.0.0.5,167772162,167772165,0,1,98,28,940000000,0.034554250172771,0,0
1776187272,1,10.0.0.2,10.0.0.6,167772162,167772166,0,1,98,28,927000000,0.034569779099112,0,0
1776187272,1,10.0.0.3,10.0.0.4,167772163,167772164,0,1,98,28,903000000,0.034598484586375,0,0
1776187272,1,10.0.0.3,10.0.0.5,167772163,167772165,0,1,98,28,890000000,0.034614053305642,0,0
1776187272,1,10.0.0.3,10.0.0.6,167772163,167772166,0,1,98,28,877000000,0.034629636042525,0,0
1776187272,1,10.0.0.4,10.0.0.5,167772164,167772165,0,1,98,28,848000000,0.034664448141986,0,0
1776187272,1,10.0.0.4,10.0.0.6,167772164,167772166,0,1,98,28,837000000,0.034677671047613,0,0
1776187272,1,10.0.0.5,10.0.0.6,167772165,167772166,0,1,98,28,803000000,0.034718605700795,0,0
1776187277,1,10.0.0.1,10.0.0.6,167772161,167772166,0,2,196,33,989000000,0.05884256671276,0,0
1776187302,1,10.0.0.5,10.0.0.6,167772165,167772166,0,3,294,3,159000000,0.949667616334283,0,0
1776187302,1,10.0.0.6,10.0.0.5,167772166,167772165,0,3,294,3,158000000,0.949968334388854,0,0
1776187307,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,8,162000000,0.490075961774075,0,0
1776187307,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,8,161000000,0.490136012743536,0,0
1776187312,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,13,164000000,0.303859009419629,0,0
1776187312,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,13,163000000,0.303882093747626,0,0
1776187317,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,18,167000000,0.220179446248693,0,0
1776187317,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,18,166000000,0.220191566662997,0,0
1776187322,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,23,169000000,0.172644481850749,0,0
1776187322,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,23,168000000,0.172651933701657,0,0
1776187327,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,28,172000000,0.141984949595343,0,0
1776187327,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,28,171000000,0.141989989705726,0,0
1776187332,1,10.0.0.5,10.0.0.6,167772165,167772166,0,4,392,33,176000000,0.120569086086327,0,0
1776187332,1,10.0.0.6,10.0.0.5,167772166,167772165,0,4,392,33,175000000,0.120572720422005,0,0
1776189432,1,10.0.0.2,10.0.0.6,167772162,167772166,0,28407,1533978,1,678000000,16929.082240762815,0,1
1776189434,1,10.0.0.2,10.0.0.6,167772162,167772166,0,56355,3043170,3,680000000,15313.858695652174,0,1
1776189434,1,10.0.0.6,10.0.0.2,167772166,167772162,0,55490,2996460,3,533000000,15706.198697990378,0,1
1776189434,1,10.0.0.3,10.0.0.6,167772163,167772166,0,16445,888030,1,205000000,13647.302904564314,0,1
1776189434,1,10.0.0.6,10.0.0.3,167772166,167772163,0,14148,763992,0,597000000,23698.49246231156,0,1
1776189437,1,10.0.0.1,10.0.0.6,167772161,167772166,0,231816,12518064,9,788000000,23683.69431957499,0,1
1776189437,1,10.0.0.3,10.0.0.6,167772163,167772166,0,39815,2150010,3,207000000,12415.029622700344,0,1
1776189437,1,10.0.0.6,10.0.0.3,167772166,167772163,0,37493,2024622,2,599000000,14425.933051173528,0,1
1776189437,1,10.0.0.4,10.0.0.6,167772164,167772166,0,7986,431244,0,307000000,26013.029315960914,0,1
1776189437,1,10.0.0.6,10.0.0.4,167772166,167772164,0,3900,210600,0,1000000,3900000.0,0,1
1776189438,1,10.0.0.1,10.0.0.6,167772161,167772166,0,247290,13353660,11,788000000,20978.11333559552,0,1
1776189438,1,10.0.0.6,10.0.0.1,167772166,167772161,0,244580,13207320,10,959000000,22317.72971986495,0,1
1776189438,1,10.0.0.2,10.0.0.6,167772162,167772166,0,93993,5075622,7,682000000,12235.485550637854,0,1
1776189438,1,10.0.0.6,10.0.0.2,167772166,167772162,0,93202,5032908,7,535000000,12369.210351692103,0,1
1776189438,1,10.0.0.3,10.0.0.6,167772163,167772166,0,55914,3019356,5,207000000,10738.2369886691,0,1
1776189438,1,10.0.0.6,10.0.0.3,167772166,167772163,0,53543,2891322,4,599000000,11642.313546423135,0,1
1776189438,1,10.0.0.4,10.0.0.6,167772164,167772166,0,23678,1278612,2,307000000,10263.545730385782,0,1
1776189438,1,10.0.0.6,10.0.0.4,167772166,167772164,0,19494,1052676,0,948000000,20563.291139240508,0,1
1776189440,1,10.0.0.1,10.0.0.6,167772161,167772166,0,266675,14400450,13,816000000,19301.896352055588,0,1
1776189440,1,10.0.0.6,10.0.0.1,167772166,167772161,0,263771,14243634,12,987000000,20310.387310387312,0,1
1776189440,1,10.0.0.2,10.0.0.6,167772162,167772166,0,113603,6134562,9,710000000,11699.588053553038,0,1
1776189440,1,10.0.0.6,10.0.0.2,167772166,167772162,0,112629,6081966,9,563000000,11777.58025724145,0,1
1776189440,1,10.0.0.3,10.0.0.6,167772163,167772166,0,76148,4111992,7,235000000,10524.94816862474,0,1
1776189440,1,10.0.0.6,10.0.0.3,167772166,167772163,0,73642,3976668,6,627000000,11112.418892409838,0,1
1776189440,1,10.0.0.4,10.0.0.6,167772164,167772166,0,41746,2254284,4,335000000,9629.988465974626,0,1
1776189440,1,10.0.0.6,10.0.0.4,167772166,167772164,0,37216,2009664,2,976000000,12505.376344086022,0,1
1776189442,1,10.0.0.1,10.0.0.6,167772161,167772166,0,285472,15415488,15,796000000,18072.42339832869,0,1
1776189442,1,10.0.0.6,10.0.0.1,167772166,167772161,0,282683,15264882,14,967000000,18887.08492015768,0,1
1776189442,1,10.0.0.2,10.0.0.6,167772162,167772166,0,133492,7208568,11,690000000,11419.332763045339,0,1
1776189442,1,10.0.0.6,10.0.0.2,167772166,167772162,0,132656,7163424,11,543000000,11492.3330156805,0,1
1776189442,1,10.0.0.3,10.0.0.6,167772163,167772166,0,95655,5165370,9,215000000,10380.358111774281,0,1
1776189442,1,10.0.0.6,10.0.0.3,167772166,167772163,0,93185,5031990,8,607000000,10826.65272452655,0,1
1776189442,1,10.0.0.4,10.0.0.6,167772164,167772166,0,60633,3274182,6,315000000,9601.425178147269,0,1
1776189442,1,10.0.0.6,10.0.0.4,167772166,167772164,0,56257,3037878,4,956000000,11351.29136400323,0,1
1776189446,1,10.0.0.1,10.0.0.6,167772161,167772166,0,302460,16332840,17,800000000,16992.134831460673,0,1
1776189446,1,10.0.0.3,10.0.0.6,167772163,167772166,0,114542,6185268,11,219000000,10209.644353329175,0,1
1776189446,1,10.0.0.6,10.0.0.3,167772166,167772163,0,111686,6031044,10,611000000,10525.492413533126,0,1
1776189446,1,10.0.0.4,10.0.0.6,167772164,167772166,0,79209,4277286,8,319000000,9521.456905878109,0,1
1776189446,1,10.0.0.6,10.0.0.4,167772166,167772164,0,74566,4026564,6,960000000,10713.505747126437,0,1
1776189446,1,10.0.0.5,10.0.0.6,167772165,167772166,0,11009,594486,0,181000000,60823.2044198895,0,1
1776189446,1,10.0.0.6,10.0.0.5,167772166,167772165,0,1386,74844,0,2000000,693000.0,0,1
1776189446,1,10.0.0.1,10.0.0.6,167772161,167772166,0,317177,17127558,19,803000000,16016.613644397314,0,1
1776189446,1,10.0.0.6,10.0.0.1,167772166,167772161,0,313628,16935912,18,974000000,16529.355960788445,0,1
1776189446,1,10.0.0.2,10.0.0.6,167772162,167772166,0,165522,8938188,15,697000000,10544.817481047334,0,1
1776189446,1,10.0.0.6,10.0.0.2,167772166,167772162,0,164026,8857404,15,550000000,10548.29581993569,0,1
1776189446,1,10.0.0.3,10.0.0.6,167772163,167772166,0,130040,7022160,13,222000000,9835.123279382848,0,1
1776189446,1,10.0.0.4,10.0.0.6,167772164,167772166,0,93036,5023944,10,322000000,9013.36950203449,0,1
1776189446,1,10.0.0.5,10.0.0.6,167772165,167772166,0,25250,1363500,2,184000000,11561.35531135531,0,1
1776189448,1,10.0.0.1,10.0.0.6,167772161,167772166,0,332566,17958564,21,815000000,15244.831537932614,0,1
1776189448,1,10.0.0.2,10.0.0.6,167772162,167772166,0,181276,9788904,17,709000000,10236.37698345474,0,1
1776189448,1,10.0.0.3,10.0.0.6,167772163,167772166,0,145655,7865370,15,234000000,9561.178941840619,0,1
1776189448,1,10.0.0.4,10.0.0.6,167772164,167772166,0,108856,5878224,12,334000000,8825.685098102806,0,1
1776189448,1,10.0.0.5,10.0.0.6,167772165,167772166,0,39599,2138346,4,196000000,9437.321258341279,0,1
1776189450,1,10.0.0.1,10.0.0.6,167772161,167772166,0,345134,18637236,23,812000000,14494.120611456408,0,1
1776189450,1,10.0.0.2,10.0.0.6,167772162,167772166,0,193403,10443762,19,706000000,9814.422003450725,0,1
1776189450,1,10.0.0.3,10.0.0.6,167772163,167772166,0,158429,8555166,17,231000000,9194.417039057511,0,1
1776189450,1,10.0.0.4,10.0.0.6,167772164,167772166,0,120904,6528816,14,331000000,8436.536180308423,0,1
1776189450,1,10.0.0.5,10.0.0.6,167772165,167772166,0,52341,2826414,6,193000000,8451.638947198451,0,1
1776189452,1,10.0.0.1,10.0.0.6,167772161,167772166,0,361048,19496592,25,830000000,13977.8552071235,0,1
1776189452,1,10.0.0.3,10.0.0.6,167772163,167772166,0,173918,9391572,19,249000000,9035.170658216011,0,1
1776189452,1,10.0.0.4,10.0.0.6,167772164,167772166,0,135707,7328178,16,349000000,8300.630007951557,0,1
1776189452,1,10.0.0.5,10.0.0.6,167772165,167772166,0,67213,3629502,8,211000000,8185.726464498843,0,1
1776189454,1,10.0.0.1,10.0.0.6,167772161,167772166,0,377896,20406384,27,812000000,13587.516180066157,0,1
